IMR,DISTRICT,FD,STATE,FS,POPULATION,BCG,DPT_1,DPT_2,DPT_3,PENTA_1,PENTA_2,PENTA_3,OPV_0,OPV_1,OPV_2,OPV_3,HEP_B0,HEP_B1,HEP_B2,HEP_B3,MEAS_1,MEAS_2,JE_1,M_FI_9_11,F_FI_9_11,T_FI_9_11,DPT_1B,OPV_B,MMR_V,DPT5_2B,TT_10,TT_16,AEFI_A,AEFI_D,AEFI_O,IS_P,IS_H,IS_ASHA,JE_16M,dropout_gap_percent,asha_efficiency_ratio,IMR_TARGET,IMR_TARGET_NUM
LOW,Mamit,PD,MIZORAM,HF,85757,1549.25,657,686,685,963,884,806,301,1559,1546,1457,294.0,637,681,682,1000,1022,0,650,582,1232,1103,1109,0,701,852,691,1,0,0,789,716,520,0,20.477650476036793,6.0636449502664505,LOW,0
LOW,Saiha,PD,MIZORAM,HF,56366,1246.75,473,492,504,651,610,575,494,1103,1099,1077,468.5,473,487,491,788,883,0,494,451,945,920,923,3,548,420,230,6,0,64,501,441,364,0,24.202927611790656,6.4577937054252565,LOW,0
LOW,Serchhip,NPD,MIZORAM,HF,64875,958.25,421,443,455,626,605,571,360,1044,1049,1024,342.75,422,447,455,795,900,0,486,486,972,918,930,0,702,849,674,3,0,4,533,531,515,0,0.0,7.938342967244702,LOW,0
LOW,Dimapur,NPD,NAGALAND,HF,379769,9546.0,3945,3698,3619,4741,4070,3601,5986,8672,7769,7190,3568.75,3875,3629,3437,5484,5241,4827,3442,3154,6596,5704,5717,229,2028,2579,2008,0,0,0,6914,6626,3268,5779,30.902996019275086,8.605231074679608,LOW,0
LOW,Kiphire(Mokokchung),PD,NAGALAND,HF,74033,926.0,519,494,497,379,356,317,655,864,809,790,502.25,440,434,440,568,518,0,348,328,677,582,581,0,190,274,267,0,0,0,1314,1132,901,0,26.88984881209503,12.170248402739318,LOW,0
LOW,Kohima,NPD,NAGALAND,HF,270063,3490.75,1460,1465,1456,1701,1572,1442,3059,3120,3031,2895,2394.5,1462,1454,1447,2153,2207,307,1390,1309,2700,2353,2364,8,1785,3602,4230,0,0,0,3496,3347,1197,21096,22.652725059084723,4.432299130202952,LOW,0
LOW,Longleng,NPD,NAGALAND,HF,50593,573.25,354,338,337,296,283,275,310,606,583,568,127.25,337,347,346,486,415,147,277,275,553,440,428,0,349,831,599,0,0,0,381,378,338,500,3.532490187527257,6.680766113889273,LOW,0
LOW,Mokokchung,NPD,NAGALAND,HF,193171,1310.25,797,800,796,563,505,463,1024,1311,1265,1214,830.0,795,803,800,939,1109,911,604,586,1191,1077,1056,0,470,631,629,0,0,0,1975,1810,1378,1176,9.101316542644533,7.133575950841482,LOW,0
LOW,Mon,PD,NAGALAND,HF,250671,2824.75,1647,1521,1411,1305,1069,946,1655,2675,2406,2180,1110.5,1602,1478,1374,1528,1518,0,1062,1003,2065,1468,1453,0,787,519,272,0,0,0,1266,1266,970,0,26.896185503141872,3.8696139561417158,LOW,0
LOW,Peren,NPD,NAGALAND,HF,94954,1185.25,667,654,605,595,486,408,819,1216,1120,988,662.0,678,668,615,753,732,0,405,403,809,768,766,0,196,135,70,0,0,0,1902,1736,918,0,31.74435773043662,9.667839164226889,LOW,0
LOW,Phek,NPD,NAGALAND,HF,163294,1613.75,1058,1039,1036,579,533,468,1301,1574,1525,1484,872.5,1041,1030,1031,1130,1170,4,676,655,1332,1230,1229,0,542,909,1650,0,0,0,2310,2263,2027,1,17.459333849728893,12.413193381263243,LOW,0
LOW,Tuensang(Pheren),PD,NAGALAND,HF,196801,2245.5,1208,1183,1119,1058,941,855,1369,2050,1976,1833,893.5,1108,1080,1040,1418,1189,265,752,687,1439,1357,1327,0,359,1196,1866,5,0,0,2066,2041,1275,467,35.916276998441326,6.478625616739752,LOW,0
LOW,Wokha( Kohima),PD,NAGALAND,HF,166239,1257.75,673,683,671,580,540,519,932,1230,1198,1168,486.5,646,658,626,893,728,407,514,490,1004,750,742,0,208,450,676,0,0,0,1619,1596,1291,481,20.17491552375273,7.765927369630472,LOW,0
LOW,Zunheboto,NPD,NAGALAND,HF,141014,1121.5,698,657,636,465,404,358,621,1103,1029,968,409.0,580,584,564,764,683,129,412,347,759,744,810,0,157,307,246,0,0,0,1423,1316,1116,158,32.32278198840838,7.914107819081794,LOW,0
HIGH,Anugul,NPD,ODISHA,HF,1271703,22101.25,7927,8542,9137,12798,12163,11674,20092,20687,20633,20717,16647.0,7942,8532,9141,15980,18715,0,10210,9280,19490,19459,19689,0,16134,17823,16906,216,0,3510,9134,9114,8811,0,11.814942593744698,6.928504532898011,HIGH,1
HIGH,Balangir,NPD,ODISHA,HF,1648574,29270.25,10514,11096,11786,17020,16226,15329,26027,27552,27348,27091,22178.75,10502,11095,11768,20653,25124,0,13163,12179,25343,26248,26282,0,24446,22512,22982,93,0,5739,13101,13049,12491,0,13.417206890955836,7.576851266609809,HIGH,1
HIGH,Baleshwar,NPD,ODISHA,HF,2317419,36036.5,13582,14299,15194,23009,21790,20718,34176,36472,36020,35850,32165.5,13611,14291,15193,26707,31505,1,16922,15634,32556,34089,34158,0,34262,31975,30381,59,0,1951,14498,14466,14067,0,9.658263149861945,6.070115071983098,HIGH,1
HIGH,Bargarh,NPD,ODISHA,HF,1478833,18711.0,7951,8378,8899,13006,12469,11833,15430,20952,20847,20716,13544.5,7951,8378,8898,15717,19595,0,10042,9346,19388,20241,20243,0,19099,20219,22820,39,0,2376,11541,11541,11394,0,0.0,7.704723927583439,HIGH,1
HIGH,Baudh,PD,ODISHA,HF,439917,7083.5,2843,3011,3232,4629,4504,4322,6255,7472,7498,7547,5368.0,2848,3021,3233,5756,7008,0,3720,3409,7129,7321,7326,0,6418,6997,7043,10,0,390,3323,3320,3208,0,0.0,7.2922846809739115,HIGH,1
HIGH,Bhadrak,NPD,ODISHA,HF,1506522,24585.5,9750,10362,11031,15555,14978,14347,22739,25303,25346,25392,22248.5,9737,10362,11032,19080,23575,0,12387,11280,23668,24462,24488,0,29186,28973,29219,32,0,379,10561,10536,10122,0,3.7318744788594906,6.718786715361608,HIGH,1
HIGH,Cuttack,NPD,ODISHA,HF,2618708,38010.0,13944,14629,15696,22885,21783,20934,28611,36711,36545,36684,19400.75,14093,15595,15706,27881,31086,0,17095,15403,32498,33415,33625,0,34753,35989,35447,150,0,5851,20063,20037,18654,0,14.501446987634834,7.123360069163877,HIGH,1
HIGH,Deogarh,NPD,ODISHA,HF,312164,3730.0,2015,2140,2296,3081,2998,2901,2618,5097,5136,5196,2278.75,2015,2140,2296,3966,4711,0,2505,2367,4872,4871,4871,0,5400,5494,5958,8,0,1576,2194,2182,2111,0,0.0,6.762471008828693,HIGH,1
HIGH,Dhenkanal,NPD,ODISHA,HF,1192948,18994.0,7529,7956,8408,11633,11165,10552,13543,19107,19067,18911,11876.75,7525,7953,8404,15000,16565,0,9429,8271,17701,18000,18010,0,18126,18683,20176,104,0,3647,9362,9327,8915,0,6.807412867221228,7.473083487293662,HIGH,1
HIGH,Gajapati,PD,ODISHA,HF,575880,11341.25,4374,4630,4847,6712,6422,6079,7315,11063,11036,10920,5272.25,4383,4629,4843,8326,9560,0,5401,5046,10448,9897,9894,0,5808,5043,4489,45,0,6259,7801,7757,7357,0,7.876115948418384,12.775230950892547,HIGH,1
HIGH,Ganjam,NPD,ODISHA,HF,3520151,57435.25,20184,21661,23255,34915,33403,31487,51714,55866,55811,55536,45568.25,20167,21765,23623,40829,46002,0,26715,23908,50624,49041,49204,0,47130,40080,36312,245,0,3461,23212,23061,21425,0,11.85900644638963,6.086386635118778,HIGH,1
HIGH,Jagatsinghpur,NPD,ODISHA,HF,1136604,14741.25,6084,6455,6954,9699,9352,8934,12734,15785,15814,15895,10884.0,6083,6455,6952,12408,15440,0,7934,7363,15298,15858,15924,0,13995,14600,14034,58,0,1579,11206,11204,10659,0,0.0,9.377936378897136,HIGH,1
HIGH,Jajapur,NPD,ODISHA,HF,1826275,29123.75,11554,12227,12957,18638,17569,16729,24383,30183,29791,29670,18839.0,11592,13594,12962,21922,24979,1799,14132,12957,27089,26043,26137,0,20154,20604,18438,111,0,5199,13457,13413,12786,708,6.986565947036354,7.001136192523032,HIGH,1
HIGH,Jharsuguda,NPD,ODISHA,HF,579499,7636.5,3028,3241,3479,4805,4691,4476,7011,7830,7931,7956,5619.75,3029,3241,3479,6263,7687,0,3975,3815,7790,7959,7970,0,8158,7474,7533,58,0,1073,3866,3866,3850,0,0.0,6.643669790629492,HIGH,1
HIGH,Kalahandi,NPD,ODISHA,HF,1573054,26110.0,10223,10832,11533,16499,15694,14787,17977,26689,26506,26307,15476.75,10224,10835,11539,20331,24313,0,12511,11897,24409,25777,25765,0,28690,29882,28942,50,0,3611,14292,14239,14014,0,6.514745308310991,8.908785076672512,HIGH,1
HIGH,Kandhamal,PD,ODISHA,HF,731952,14755.25,5858,6175,6445,8738,8395,8097,11466,14565,14519,14498,9371.0,5880,6166,6445,11099,12822,0,6900,6465,13366,13414,13401,0,14008,14717,13461,87,0,2040,9610,9531,9232,0,9.415292861862728,12.61284892998448,HIGH,1
HIGH,Kendrapara,NPD,ODISHA,HF,1439891,20479.5,8266,8752,9297,13730,13072,12394,16483,21952,21774,21637,14814.75,8296,8778,9328,16649,19312,0,10513,9642,20155,20309,20476,0,18719,20407,19311,93,0,5516,11153,11136,10858,0,1.5845113406089018,7.540848578121539,HIGH,1
HIGH,Keonjhar,NPD,ODISHA,HF,1802777,31521.0,13455,14191,15226,20635,19553,18677,24683,34056,33716,33858,22028.75,13453,14192,15227,25698,30474,1094,16563,15253,31816,31796,31910,0,28039,29043,26953,67,0,1326,19564,19535,18758,941,0.0,10.405058418207021,HIGH,1
HIGH,Khordha,NPD,ODISHA,HF,2246341,36170.0,12166,12952,13748,19801,19268,18464,30984,32038,32307,32288,25933.0,12092,12910,13738,24055,27877,0,15186,13807,28994,29683,29822,0,34641,32551,29867,375,0,2911,16127,16097,13363,0,19.839646115565383,5.948785157729837,HIGH,1
HIGH,Koraput,PD,ODISHA,HF,1376934,27021.5,10676,11293,11947,16600,15554,14739,19063,27074,26659,26486,16031.75,10694,11282,11941,20582,23263,0,12861,12256,25117,25050,25137,0,26706,22674,19455,143,0,1043,16379,16271,15129,0,7.048091334677942,10.987454736392593,HIGH,1
HIGH,Malkangiri,PD,ODISHA,HF,612727,14167.5,5465,5722,6022,8143,7761,7342,10546,13559,13442,13319,8914.5,5528,5744,6027,10548,13727,641,6528,6350,12878,13128,13174,0,11360,11779,10112,191,0,4562,8432,8298,7815,1212,9.101817540144697,12.754456715633554,HIGH,1
HIGH,Mayurbhanj,NPD,ODISHA,HF,2513895,43204.75,16408,17381,18581,25711,24618,23567,40394,42082,41944,42089,38510.75,16409,17392,18589,31951,38662,2261,20374,19170,39545,40003,40111,0,35177,40450,37517,80,0,1214,30580,30516,29880,2209,8.47071213234656,11.885937956835907,HIGH,1
HIGH,Nabarangapur,PD,ODISHA,HF,1218762,27548.75,10470,11039,11723,16571,15601,14647,16546,26681,26279,26013,13117.25,10470,11029,11712,20069,22072,0,12253,11690,23944,24013,23907,0,21024,21049,17925,180,0,4664,15019,14874,14323,0,13.084985707155496,11.75208941532473,HIGH,1
HIGH,Nayagarh,NPD,ODISHA,HF,962215,12708.25,5602,5969,6370,9061,8705,8412,11658,14682,14684,14870,10381.75,5610,5967,6364,11222,13751,1,7411,6405,13816,14241,14307,0,13682,14945,15013,126,0,5865,9213,9190,9006,0,0.0,9.359654547060689,HIGH,1
HIGH,Nuapada,PD,ODISHA,HF,606490,14212.25,4929,5197,5533,7838,7364,6927,10839,12706,12519,12416,9656.0,4933,5205,5533,9475,11483,0,6035,5732,11767,11830,11869,0,10192,11128,10446,58,0,1316,4976,4972,4802,0,17.205227884395505,7.917690316410822,HIGH,1
HIGH,Puri,NPD,ODISHA,HF,1697983,15963.75,9526,10111,10748,15325,14667,13914,13719,24850,24773,24662,13447.0,9526,10111,10748,18929,22007,0,11785,10822,22607,22801,23218,0,20756,20681,20340,43,0,1792,14473,14471,13228,0,0.0,7.790419574283135,HIGH,1
HIGH,Rayagada,PD,ODISHA,HF,961959,21030.75,7904,8324,8865,12278,11800,11368,15155,20085,20051,20200,12802.5,7912,8330,8875,15436,17738,0,9490,9007,18498,18897,18892,0,16143,15504,13214,50,0,5248,13425,13317,12921,0,12.043079776042225,13.431965395614574,HIGH,1
HIGH,Sambalpur,NPD,ODISHA,HF,1044410,20286.0,6079,6452,6929,9678,9388,8913,19522,15751,15843,15845,16471.0,6085,6453,6902,12183,14227,0,7727,7320,15048,15394,15413,0,16018,15930,16492,129,0,6859,9611,9610,9102,0,25.820763087843833,8.71496825959154,HIGH,1
HIGH,Sonapur,NPD,ODISHA,HF,652107,7643.25,3498,3667,3950,5947,5645,5431,7028,9443,9310,9377,6212.5,3503,3666,3949,7058,8560,0,4464,4174,8638,9051,9042,0,9606,9541,9820,36,0,1262,5113,5110,4816,0,0.0,7.38529106419652,HIGH,1
HIGH,Sundargarh,NPD,ODISHA,HF,2080664,29544.5,12049,12714,13801,19074,18410,17685,24648,31090,31169,31482,21585.5,12077,12760,13826,24070,27465,0,14874,14141,29015,29649,29644,0,31933,31540,31665,281,0,11942,15824,15758,15359,0,1.792211748379563,7.381778124675584,HIGH,1
LOW,Karaikal,NPD,PUDUCHERRY,NHF,200314,3705.25,279,265,265,2213,2172,2130,3663,2184,2141,2126,1933.75,209,203,204,1581,13,1,1088,1050,2139,2200,2195,1490,2653,2759,2683,26,0,939,1794,1792,0,0,42.27110181499224,0.0,LOW,0
LOW,Mahe,NPD,PUDUCHERRY,NHF,41934,674.5,0,0,0,708,699,703,664,703,691,695,626.75,1,0,0,455,0,0,297,265,563,644,647,533,880,744,917,2,0,434,390,388,0,0,16.53076352853966,0.0,LOW,0
LOW,Pondicherry,NPD,PUDUCHERRY,NHF,946600,36154.75,175,2,4,14522,12502,12246,36079,14589,12425,12244,35937.5,1,3,2,8445,68,0,5856,5457,11314,12088,12180,9487,10673,11111,11432,17,0,1919,5574,5432,2,0,68.70673977831404,0.0021128248468201987,LOW,0
LOW,Yanam,PD,PUDUCHERRY,NHF,55616,527.0,196,213,198,739,742,732,528,746,753,731,337.25,170,212,198,638,289,0,400,390,791,763,761,563,624,813,701,15,0,383,302,298,0,0,0.0,0.0,LOW,0
LOW,Amritsar,NPD,PUNJAB,NHF,2490891,41382.5,8630,9529,10794,29766,27600,26498,28139,37230,36179,36172,17722.75,8668,9368,10383,28953,35258,0,20161,17193,37355,35234,35202,0,32141,27757,20008,0,0,1,19939,18832,14699,0,9.732374796109466,5.901101252523695,LOW,0
LOW,Barnala,PD,PUNJAB,NHF,596294,8104.5,1662,1860,2063,6361,6018,5985,6547,7932,7840,7971,6210.0,1664,1862,2064,6061,7758,0,4016,3562,7578,7681,7733,0,7009,6966,5680,2,0,3,5328,5154,4824,0,6.496390893947806,8.08996904211681,LOW,0
LOW,Bathinda,NPD,PUNJAB,NHF,1388859,19376.25,4732,4952,5428,15398,14263,13740,15289,20090,19166,19116,13399.25,4676,4944,5378,15230,18991,0,10670,9083,19753,19018,19026,0,15004,11271,8898,0,0,7,9380,9110,8059,0,0.0,5.802604872056846,LOW,0
LOW,Faridkot,NPD,PUNJAB,NHF,618008,9592.5,1940,2217,2366,7227,6809,6550,8292,9154,9016,8910,6956.0,1841,2142,2335,6906,8522,0,4775,4128,8904,8573,8581,5,7591,6857,5749,1,0,222,4434,4309,3734,0,7.177482408131352,6.041992983909593,LOW,0
LOW,Fatehgarh Sahib,NPD,PUNJAB,NHF,599814,7782.75,2246,2450,2652,6352,6091,6041,5638,8587,8541,8685,4204.0,2256,2457,2650,6437,8264,0,4528,3937,8465,8281,8277,6,8019,6493,4620,1,0,25,5079,4952,4057,0,0.0,6.7637634333309995,LOW,0
LOW,Fazilka,NPD,PUNJAB,NHF,1063737,13931.5,3608,3968,4211,11166,10457,9909,10777,14721,14393,14091,9908.25,3506,3880,4119,11055,13361,1,7411,6469,13880,13438,13430,3,9582,6657,5401,0,0,0,9419,8873,8270,0,0.3696658651257941,7.7744780899790085,LOW,0
LOW,Firozpur,NPD,PUNJAB,NHF,2026831,13923.5,3822,4188,4443,11465,10633,10070,8930,15031,14721,14441,6734.25,3773,4095,4356,10961,13730,0,7659,6464,14123,13705,13738,1,11908,10309,7396,0,0,0,7914,7570,6376,0,0.0,3.145797552928685,LOW,0
LOW,Gurdaspur,PD,PUNJAB,NHF,2299026,22697.75,5648,6242,6868,18452,17721,17140,21299,24006,23963,24008,11907.0,5624,6217,6848,18852,24419,0,13381,10846,24228,24438,24459,0,24563,19023,11778,1,0,1,12478,12391,11395,0,0.0,4.956446773546711,LOW,0
LOW,Hoshiarpur,NPD,PUNJAB,NHF,1582793,23727.75,4957,5420,5933,17777,17032,16380,21878,22606,22394,22202,16726.0,5144,5546,5987,17384,22150,0,12121,10660,22781,22280,22260,3,24598,20890,16756,3,0,413,12152,12052,10617,0,3.9900538399131817,6.707762796524877,LOW,0
LOW,Jalandhar,NPD,PUNJAB,NHF,2181753,38477.0,7023,7930,8678,25361,24551,24085,33212,32383,32481,32765,26667.25,6970,7929,8683,24940,31919,0,17434,15423,32857,31872,31871,0,28233,28636,24034,3,0,139,13727,13518,11098,0,14.606128336408764,5.086735299550408,LOW,0
LOW,Kapurthala,NPD,PUNJAB,NHF,817668,11316.0,2589,2893,3095,9448,9007,8814,8812,12018,11895,11907,8353.5,2583,2892,3093,9516,11848,0,6785,5744,12529,11811,11876,21,12133,9511,6014,1,0,109,6308,6218,5622,1,0.0,6.875651242313506,LOW,0
LOW,Ludhiana,NPD,PUNJAB,NHF,3487882,59581.5,14190,16189,17533,44099,41947,40077,45519,57685,58012,57600,33296.5,14160,15895,17110,42417,54410,0,29865,27152,57018,54661,54660,0,51152,40893,32535,2,0,33,20210,19317,16360,0,4.302510007300924,4.690525654250918,LOW,0
LOW,Mansa,PD,PUNJAB,NHF,768808,12528.0,2415,2662,2930,8830,8256,8101,10322,11068,10803,10944,8251.5,2498,2658,2939,8734,10493,0,6119,5220,11339,11008,11040,909,7989,6247,4323,6,0,0,5090,4963,4676,0,9.49074074074074,6.0821427456530115,LOW,0
LOW,Moga,NPD,PUNJAB,NHF,992289,15929.0,3818,4085,4413,11043,10313,9954,13272,14496,14164,14175,12741.75,3817,4081,4415,11654,14157,1,7940,7064,15005,13926,14019,2,12154,12002,9869,0,0,42,7682,7409,7099,0,5.8007407872433925,7.154165772269974,LOW,0
LOW,Mohali SAS Nagar,NPD,PUNJAB,NHF,994628,12547.0,3677,4062,4386,13569,12933,12764,11881,17244,16993,17117,8407.25,3630,3992,4301,14444,15350,0,9361,8071,17433,16421,16315,1,15442,11462,8003,0,0,7,7438,7356,5879,0,0.0,5.910752562767185,LOW,0
LOW,Muktsar,PD,PUNJAB,NHF,902702,13757.75,3268,3679,3980,10168,9568,9211,9795,13435,13245,13190,6960.25,3268,3686,3977,10597,12791,0,7000,6041,13041,12711,12796,0,8557,6609,4521,0,0,7,6588,6479,5924,0,5.209790845160001,6.562520078608444,LOW,0
LOW,Nawanshahr,NPD,PUNJAB,NHF,612310,8627.75,1977,2213,2429,6771,6464,6321,7811,8669,8656,8702,6473.0,1958,2191,2403,6805,8712,0,4664,4201,8865,8682,8724,0,10639,9019,8042,0,0,3,5567,5481,4951,0,0.0,8.0857735460796,LOW,0
LOW,Pathankot,NPD,PUNJAB,NHF,676598,11715.0,2085,2252,2460,7502,7146,6857,9935,9571,9399,9318,7207.0,2089,2260,2468,7114,9296,0,5160,4303,9463,9294,9296,0,9101,7082,4223,4,0,43,4321,4291,3795,0,19.223218096457533,5.608943567672385,LOW,0
LOW,Patiala,NPD,PUNJAB,NHF,1892282,33587.75,5915,6497,8071,22515,21295,22419,28805,28043,27598,30254,24893.5,5944,6520,8097,22955,28010,2,16088,14002,30090,28043,28041,9,28844,27986,24247,2,0,14,12254,12136,10944,0,10.41376692395293,5.783493157996536,LOW,0
LOW,Rupnagar,NPD,PUNJAB,NHF,683349,10676.75,2696,2888,3156,8461,8179,8048,10315,11153,11067,11203,5628.0,2699,2889,3156,8497,10899,0,5947,5222,11169,10893,10893,0,10594,9354,8369,4,0,138,5231,5142,4442,0,0.0,6.500338772720821,LOW,0
LOW,Sangrur,PD,PUNJAB,NHF,1654408,24349.0,5299,5702,6222,17576,16681,16449,17009,22694,22473,22606,16639.75,5285,5672,6222,17500,21766,0,12468,10393,22862,21797,21825,36,20172,18700,15740,1,0,17,11630,11421,10545,0,6.107026982627623,6.373881170787375,LOW,0
LOW,Tarn Taran,NPD,PUNJAB,NHF,1120070,16938.5,3614,4036,4404,12910,12436,12100,14521,16510,16450,16238,8564.75,3615,4043,4406,12913,16395,0,9233,7621,16854,16321,16389,0,16498,12644,9553,0,0,3,8490,8343,8016,0,0.4988635357322077,7.156695563670128,LOW,0
HIGH,Ajmer,NPD,RAJASTHAN,HF,2584913,63856.5,8827,9608,10811,44933,42505,40705,50395,53549,51737,50875,46678.25,8769,9538,10610,41652,40117,0,27592,26450,54042,45772,45714,3485,35405,35034,31772,0,1,0,27283,26791,17834,0,15.369617814944444,6.8992650816487835,HIGH,1
HIGH,Alwar,NPD,RAJASTHAN,HF,3671999,74590.5,10748,12391,13756,64083,59268,56368,51048,73998,70794,69010,47853.5,11299,12332,13479,51728,56295,0,34835,32329,67164,58960,58726,0,63166,61318,52452,1,0,1,39324,36403,26610,0,9.956361735073502,7.246733999655229,HIGH,1
HIGH,Banswara,PD,RAJASTHAN,HF,1798194,43649.0,6363,7199,8095,37957,36084,34976,39964,43538,43158,43050,38445.75,6429,7228,8139,31724,32683,0,21494,20476,41970,37595,37517,3082,37062,37100,31519,0,0,28,25858,24616,19952,0,3.8465944236981375,11.095577006707842,HIGH,1
HIGH,Baran,NPD,RAJASTHAN,HF,1223921,22846.0,3276,3891,4361,19658,18081,17692,21432,22839,21931,21987,19954.25,3263,3900,4353,18420,16969,0,12348,11511,23859,19215,19187,2448,8211,9224,8248,0,0,1,17297,16888,12895,0,0.0,10.5358107263459,HIGH,1
HIGH,Barmer,PD,RAJASTHAN,HF,2604453,72461.75,9474,10957,12046,57303,53072,51052,32560,66024,63151,62375,27609.75,9683,10806,11861,47217,45495,0,32046,31136,63183,49750,49575,2963,32577,32510,24166,34,0,20,31337,30134,17067,0,12.805031620130622,6.553007483721149,HIGH,1
HIGH,Bharatpur,NPD,RAJASTHAN,HF,2549121,51617.0,7863,8871,10303,46325,43865,42927,43541,54117,52700,53125,36636.5,7820,8860,10275,38404,34128,0,25847,23755,49602,38838,38751,4201,13661,14286,11903,3,0,3,26204,25413,19406,0,3.903752639634229,7.612820262357102,HIGH,1
HIGH,Bhilwara,NPD,RAJASTHAN,HF,2410459,46665.75,6833,7844,8837,40502,38790,37667,34946,47227,46365,46321,32709.5,6840,7674,8695,35528,38531,0,23963,22177,46140,42948,42834,4384,38960,38536,36151,0,0,0,29628,28753,18497,0,1.126629273075007,7.67364223992194,HIGH,1
HIGH,Bikaner,NPD,RAJASTHAN,HF,2367745,57766.75,8523,9766,10547,44950,41683,40012,32365,52764,50776,49543,24074.75,8591,9709,10425,38832,35113,0,26322,25176,51498,38393,38360,2039,24250,21785,21468,0,0,31,19387,18400,10362,0,10.851830854254393,4.376315861716527,HIGH,1
HIGH,Bundi,PD,RAJASTHAN,HF,1113725,18846.5,3416,3917,4492,19099,18182,17561,17292,22511,22093,22063,15612.0,3494,3932,4494,17701,18273,0,11898,10985,22884,19650,19623,2259,14301,14949,14110,0,0,1,16619,16272,12132,0,0.0,10.893173808615233,HIGH,1
HIGH,Chittaurgarh,NPD,RAJASTHAN,HF,1544392,26912.25,4127,4809,5505,24715,23796,23484,21455,28974,28564,28860,18849.5,4113,4814,5483,21164,22122,0,14571,13654,28225,24846,24856,2566,21396,20208,19129,12,0,2,19020,18004,12876,0,0.0,8.33726152427622,HIGH,1
HIGH,Churu,NPD,RAJASTHAN,HF,2041172,41981.5,6446,7326,8165,36579,34759,33481,22340,42926,41965,41510,21448.5,6646,7394,8187,31060,34303,0,20861,19995,40856,35305,35366,1344,36544,35451,31178,2,0,1,18869,18839,14815,0,2.6809427962316734,7.2580850609355805,HIGH,1
HIGH,Dausa,NPD,RAJASTHAN,HF,1637226,30062.75,4594,5193,5812,27020,25283,24226,19646,31794,30344,29928,17222.25,4730,5153,5791,22731,20487,0,15615,14708,30323,23455,23443,1656,17451,15396,13507,3,0,6,14767,14104,11883,0,0.0,7.258008362926071,HIGH,1
HIGH,Dhaulpur,PD,RAJASTHAN,HF,1207293,29273.5,3909,4643,5538,25566,23725,22500,25011,29054,27898,27705,22485.5,4297,4872,5548,20448,20694,0,13619,12692,26312,23215,23153,2174,13674,11886,11804,1,0,0,12638,12231,8048,0,10.11665841119101,6.666153121073344,HIGH,1
HIGH,Dungarpur,PD,RAJASTHAN,HF,1388906,33562.75,4743,5414,6049,27136,26101,25294,20122,31511,31216,31280,17890.5,4789,5437,6038,23604,25088,0,15869,14877,30747,28007,27983,1856,25334,26882,23988,21,0,139,17403,17104,15413,0,8.389509202910965,11.097223282209164,HIGH,1
HIGH,Ganganagar,NPD,RAJASTHAN,HF,1969520,38729.25,6206,6932,7938,32125,30304,29174,21621,38297,37221,37098,18517.75,6267,6948,7945,29992,27137,0,20164,18751,38915,28252,28258,3061,21707,20145,18542,0,0,0,19590,19341,14214,0,0.0,7.2169868800519925,HIGH,1
HIGH,Hanumangarh,NPD,RAJASTHAN,HF,1779650,41062.25,7130,7602,8121,33635,32536,31622,29387,40831,40080,39687,27109.0,7117,7591,8120,30120,31959,0,20265,18757,39022,33181,33182,1204,25474,20898,19621,17,0,9,16007,15426,12431,0,4.968675608375089,6.985081336217796,HIGH,1
HIGH,Jaipur,NPD,RAJASTHAN,HF,6663971,141627.75,24702,27372,28875,101231,94616,90678,115606,129302,124218,121253,103648.25,24998,24876,27622,93633,91159,0,63647,58637,122285,96697,96074,1503,72680,64462,57661,20,0,13,52038,49806,36802,0,13.657457666311865,5.522533036233201,HIGH,1
HIGH,Jaisalmer,PD,RAJASTHAN,HF,672008,17730.25,2345,2498,2738,13888,12903,12273,11622,15949,15196,14664,9149.25,2310,2506,2708,11151,10654,0,7493,6789,14282,11197,11159,118,5677,5632,4576,12,0,7,5753,5274,2743,0,19.448400332764628,4.0817966452780325,HIGH,1
HIGH,Jalor,PD,RAJASTHAN,HF,1830151,47285.5,6190,7015,8104,37983,35677,34795,26716,44112,42670,42848,21438.0,6186,6996,8073,32345,28035,0,21647,20330,41977,31187,31120,3196,26288,25070,22919,5,0,1,14855,14437,8649,0,11.22648592063106,4.725839561872217,HIGH,1
HIGH,Jhalawar,NPD,RAJASTHAN,HF,1411327,29095.75,4166,4905,5649,24349,23396,22610,27827,28453,28237,28187,24559.25,4209,4910,5630,21671,22295,0,15041,13710,28751,24931,24919,2219,13129,15450,12399,3,0,7,19147,18508,13312,0,1.1848809534038476,9.432257726239206,HIGH,1
HIGH,Jhunjhunun,NPD,RAJASTHAN,HF,2139658,39911.75,5909,6514,7466,33531,32469,31670,21721,39314,38975,39024,20224.25,5877,6574,7516,28883,33961,0,20192,17710,37902,34035,34069,111,39399,42050,43135,5,0,0,23602,23327,17513,0,5.035484537761436,8.184952922382923,HIGH,1
HIGH,Jodhpur,NPD,RAJASTHAN,HF,3685681,88373.25,11547,12967,14519,65184,60850,58133,59708,77436,73274,71575,42090.75,12192,12903,14334,55560,51413,0,36621,34395,71016,55441,55382,2682,31208,31040,26415,9,0,2,34319,33322,19216,0,19.64084154424557,5.2136904957319965,HIGH,1
